"id","setting","identified","screen","latent","incidents","p_screen","p_ltbi","id_per_inc","screen_per_inc","latent_per_inc","screen_per_inc2","latent_per_inc2","total_cost","cost_per_id","cost_per_screen","cost_per_ltbi"
"Bootstrap068","factory/workplace",87,68.5,4,7,0.89,0.06,15.61,12.56,0.87,13.89,0.83,14642.1111533966,168.30012819996,213.75344749484,3660.52778834914
"Bootstrap068","hospital/clinic/care centre",29,27,0.5,2.5,0.85,0.01,10,9,0.17,8.5,0.09,4446.25528394502,153.319147722242,164.676121627593,8892.51056789004
"Bootstrap068","other",62,39.5,3.5,2.5,0.84,0.06,24.33,16.94,1,20.44,1.23,6114.23077681451,98.6166254324921,154.790652577583,1746.92307908986
"Bootstrap069","commercial",88,61,7,3,0.69,0.12,22,15.25,1.75,15.18,1.82,6699.62804157523,76.1321368360822,109.829967894676,957.089720225033
"Bootstrap069","education",818.5,677,8,8.5,0.82,0.03,108.48,88.83,1.88,88.95,2.67,51647.6251162564,63.1003361224879,76.2889588127864,6455.95313953205
"Bootstrap069","factory/workplace",109.5,90,2,6,0.83,0.03,19.25,16.52,0.27,15.98,0.48,13058.5496780714,119.256161443575,145.094996423016,6529.27483903571
"Bootstrap069","hospital/clinic/care centre",25.5,24,0,2,0.83,0,12.75,12,0,10.58,0,3753.82344559427,147.208762572324,156.409310233095,Inf
"Bootstrap069","other",177.5,117.5,3.5,2.5,0.95,0.06,48.7,27.3,1.5,46.26,2.78,9838.47292588421,55.4280164838547,83.7316844756103,2810.99226453834
"Bootstrap070","commercial",13,13,1,3,1,0.08,8,8,0.5,8,0.64,5354.96853074661,411.920656211278,411.920656211278,5354.96853074661
"Bootstrap070","education",328,254.5,4.5,7.5,0.78,0.03,31.96,24.47,0.69,24.93,0.75,19834.2854739891,60.4703825426496,77.9343240628255,4407.6189942198
"Bootstrap070","factory/workplace",73.5,63,2,6,0.84,0.02,18.12,13.25,0.25,15.22,0.3,12758.6349441099,173.58686998789,202.518014985871,6379.31747205495
"Bootstrap070","hospital/clinic/care centre",33,29,0,3,0.79,0,12,12,0,9.48,0,5471.41996875275,165.80060511372,188.669654094922,Inf
"Bootstrap070","other",178,122,4,3,0.88,0.04,50.5,25.5,1,44.44,1.78,11375.7292504337,63.9085912945715,93.2436823806044,2843.93231260843
"Bootstrap071","commercial",32,23.5,0.5,3,0.95,0.04,13,11.33,0.5,12.35,0.49,5973.37384588819,186.667932684006,254.186121101625,11946.7476917764
"Bootstrap071","education",941,746,13,8,0.86,0.02,78.42,47.67,0.75,67.44,1.35,39274.7548575055,41.7372527709941,52.6471244738679,3021.13498903888
"Bootstrap071","factory/workplace",143,124,16,5,0.87,0.08,21.4,19.4,3.14,18.62,1.49,11848.7086903935,82.8581027300245,95.5541023418831,740.544293149594
"Bootstrap071","hospital/clinic/care centre",43,35.5,1,3,0.92,0.02,12.7,11.25,0.32,11.68,0.23,5827.56946341981,135.524871242321,164.156886293516,5827.56946341981
"Bootstrap071","other",116,104,2,3,0.78,0.03,23.2,15,0.5,18.1,0.54,6869.16900031442,59.2169741406415,66.0497019261002,3434.58450015721
"Bootstrap072","commercial",20,20,2,3,1,0.03,8,8,0.5,8,0.24,5277.89174954661,263.89458747733,263.89458747733,2638.9458747733
"Bootstrap072","education",552.5,473,5.5,6,0.83,0.01,62.22,49.96,0.65,51.64,0.52,24467.2419451942,44.2846008057814,51.7277842393112,4448.58944458077
"Bootstrap072","factory/workplace",106,92.5,4.5,6,0.84,0.05,21.62,18.08,0.95,18.16,0.91,13870.7542132507,130.856171823119,149.95409960271,3082.38982516681
"Bootstrap072","hospital/clinic/care centre",42,38,0,3,0.88,0,11,9.67,0,9.68,0,5490.72720135715,130.731600032313,144.492821088346,Inf
"Bootstrap072","other",119.5,79,2,2,0.82,0.06,36,17.5,1,29.52,1.77,6117.41785774171,51.1917812363323,77.4356690853381,3058.70892887086
"Bootstrap073","commercial",22,14,1,2,0.78,0.08,8,7,0.2,6.24,0.5,3388.85827907009,154.039012685004,242.061305647864,3388.85827907009
"Bootstrap073","education",489.5,366.5,7.5,9,0.78,0.02,42.83,30.54,0.62,33.41,0.67,28689.2192394192,58.609232358364,78.2789065195612,3825.22923192256
"Bootstrap073","factory/workplace",75,70.5,12.5,4,0.77,0.09,22.21,21,2.42,17.1,1.54,9219.21251661739,122.922833554898,130.768971866913,737.537001329391
"Bootstrap073","hospital/clinic/care centre",30,23,1,3,0.87,0.04,13,11,0.33,11.31,0.45,5821.06820852369,194.03560695079,253.089922109726,5821.06820852369
"Bootstrap073","other",222.5,177,7.5,4,0.7,0.06,55.38,24.75,1.75,38.77,2.33,14313.1376025122,64.3287083258977,80.8651841949844,1908.41834700163
"Bootstrap074","commercial",26,22,1,3,0.85,0.07,13,11,0.33,11.05,0.77,5846.58014367256,224.868467064329,265.753642894207,5846.58014367256
"Bootstrap074","education",429,349,9,11,0.82,0.02,41.1,32.8,0.75,33.7,0.67,35158.5246769265,81.9546029765187,100.740758386609,3906.50274188072
"Bootstrap074","factory/workplace",74.5,61,7,5,0.83,0.11,13.92,11.75,1.25,11.55,1.27,10033.7740527994,134.681530910059,164.48809922622,1433.39629325706
"Bootstrap074","hospital/clinic/care centre",41,32,0.5,3,0.82,0.02,11.5,10.17,0.17,9.43,0.19,5496.82958123391,134.069014176437,171.77592441356,10993.6591624678
"Bootstrap074","other",235.5,205.5,10.5,3.5,0.95,0.02,65.75,57.75,3.5,62.46,1.25,16226.7773007908,68.9035129545257,78.9624199551863,1545.40736198008
"Bootstrap075","commercial",29,27,0,2.5,0.92,0,10.5,9.5,0,9.66,0,4569.74703145543,157.577483843291,169.249890053905,Inf
"Bootstrap075","education",559.5,460,8,6,0.8,0.04,108.31,84.78,1.92,86.65,3.47,36122.9963461634,64.562996150426,78.5282529264421,4515.37454327042
"Bootstrap075","factory/workplace",134.5,123,5.5,6,0.92,0.12,21.32,20.14,1.83,19.61,2.35,14823.8128454338,110.214221899136,120.518803621413,2695.23869916978
"Bootstrap075","hospital/clinic/care centre",32.5,28.5,1.5,2.5,0.9,0.02,13.5,12,0.35,12.15,0.24,4918.03632617387,151.324194651504,172.562678111364,3278.69088411591
"Bootstrap075","other",41,38,1,3,0.93,0.03,8,8,0.33,7.44,0.22,5196.17747089341,126.736035875449,136.741512391932,5196.17747089341
"Bootstrap076","commercial",13,12,1,1,0.92,0.08,13,11,1,11.96,0.96,2003.2382763605,154.095252027731,166.936523030042,2003.2382763605
"Bootstrap076","education",474.5,433.5,7,9,0.82,0.02,69.7,54.08,0.96,57.15,1.14,39548.2847924604,83.3472809114024,91.2301840656527,5649.75497035149
"Bootstrap076","factory/workplace",60.5,45,7,5,0.71,0.1,12.7,11.3,1.9,9.02,0.9,9311.39330643689,153.907327379122,206.919851254153,1330.1990437767
"Bootstrap076","hospital/clinic/care centre",48,39,2,5,0.92,0.03,10.5,9.67,0.3,9.66,0.29,9232.62850686086,192.346427226268,236.734064278484,4616.31425343043
"Bootstrap076","other",61,53,1,3,0.67,0.03,29.82,17.67,0.55,19.98,0.6,7198.38958132582,118.006386579112,135.81867134577,7198.38958132582
"Bootstrap077","commercial",20,18,1,3.5,0.88,0.06,13,11.5,0.62,11.44,0.69,6866.28719250746,343.314359625373,381.460399583748,6866.28719250746
"Bootstrap077","education",413.5,291.5,5.5,8.5,0.8,0.02,58.74,44.52,0.64,46.99,0.94,32975.6129720778,79.7475525322317,113.123886696665,5995.56599492324
"Bootstrap077","factory/workplace",81.5,79,3,4.5,0.87,0.04,24.92,22.62,1,21.68,0.87,11167.6921918115,137.026898059037,141.363192301411,3722.56406393716
"Bootstrap077","hospital/clinic/care centre",27.5,25.5,1,2.5,0.93,0.03,9,7.67,0.5,8.37,0.25,4449.80186754845,161.810977001762,174.502034021508,4449.80186754845
"Bootstrap077","other",170,165,5,2,0.82,0.04,57,49,1,46.74,1.87,7845.40394110666,46.1494349476862,47.5479026733737,1569.08078822133
"Bootstrap078","commercial",20,15,2,4,0.92,0.06,13,12,0.75,11.96,0.72,7951.29168048201,397.5645840241,530.086112032134,3975.645840241
"Bootstrap078","education",586,371,10,11,0.86,0.04,48.83,30.92,1.4,41.99,1.68,40339.2935718867,68.8383849349603,108.73124951991,4033.92935718867
"Bootstrap078","factory/workplace",92,60.5,2,6,0.75,0.04,15.42,11.83,0.42,11.56,0.46,11756.6488312357,127.789661209084,194.324774070012,5878.32441561785
"Bootstrap078","hospital/clinic/care centre",61.5,50,1,3.5,0.81,0.03,15.25,14,0.2,12.35,0.37,6964.27195664831,113.240194417046,139.285439132966,6964.27195664831
"Bootstrap078","other",205,187,6.5,3,0.91,0.03,49.75,48.75,1.23,45.27,1.36,11403.8238741331,55.6284091421125,60.9830153696955,1754.43444217432
"Bootstrap079","commercial",14,12,1,1,0.92,0.04,13,11,0.33,11.96,0.48,1972.4075638805,140.886254562893,164.367296990042,1972.4075638805
"Bootstrap079","education",657.5,529,10,8,0.78,0.03,55.02,42.7,0.68,42.92,1.29,29622.3867161049,45.0530596442661,55.996950313998,2962.23867161049
"Bootstrap079","factory/workplace",116,105,10.5,6.5,0.82,0.06,18.85,16.5,1.08,15.46,0.93,14170.6222912872,122.160536993855,134.958307536069,1349.58307536069
"Bootstrap079","hospital/clinic/care centre",43.5,36.5,0,2,0.82,0,12.75,11.5,0,10.46,0,3742.70052565239,86.039092543733,102.539740428833,Inf
"Bootstrap079","other",172,122,3,3,0.69,0.04,57,18.57,1,39.33,1.57,10680.0378661429,62.0932434078075,87.5412939847778,3560.01262204763
"Bootstrap080","commercial",27.5,26,2.5,3,0.93,0.05,13,11.5,0.83,12.09,0.6,5958.42047090707,216.669835305712,229.17001811181,2383.36818836283
"Bootstrap080","education",839,678,9,5.5,0.83,0.03,90.93,71,1.25,75.47,2.26,29564.6664119817,35.2379814207171,43.6057026725393,3284.96293466463
"Bootstrap080","factory/workplace",110,95,10.5,6.5,0.86,0.09,16.38,14.83,1.87,14.09,1.27,13854.3758280856,125.948871164414,145.83553503248,1319.46436457958
"Bootstrap080","hospital/clinic/care centre",42,38,1,2,0.9,0.01,12,12,0.25,10.8,0.11,3784.09617508257,90.0975279781564,99.5814782916465,3784.09617508257
"Bootstrap080","other",88,51,1,3,0.93,0.03,27.5,15,0.33,25.58,0.77,8363.38045484703,95.0384142596254,163.987852055824,8363.38045484703
"Bootstrap081","commercial",62,49,6,5,0.85,0.09,12.62,10.25,0.94,10.73,0.97,9728.9947149165,156.919269595427,198.550912549316,1621.49911915275
"Bootstrap081","education",208,179,4,7,0.83,0.02,38.02,32.77,0.56,31.56,0.63,21600.2792939647,103.847496605599,120.671951362931,5400.06982349116
"Bootstrap081","factory/workplace",110.5,103,3,5.5,0.94,0.09,24.62,23,1.83,23.14,2.08,14444.3358762425,130.717971730701,140.236270643131,4814.77862541416
"Bootstrap081","hospital/clinic/care centre",25,24,1,2,0.92,0.04,12,12,0.5,11.04,0.44,3848.73424462634,153.949369785054,160.363926859431,3848.73424462634
"Bootstrap081","other",37,24,3,3,0.77,0.07,17.13,13.26,1,13.19,0.92,6208.1273228118,167.787224940859,258.671971783825,2069.3757742706
"Bootstrap082","commercial",18,15,0.5,3,0.9,0.04,10.5,9.5,0.25,9.45,0.38,5527.72171503907,307.095650835504,368.514781002605,11055.4434300781
"Bootstrap082","education",662.5,558.5,8.5,7,0.87,0.02,91.85,74.85,1.13,79.91,1.6,38789.6765874978,58.5504552264118,69.4533152864777,4563.49136323504
"Bootstrap082","factory/workplace",100,88.5,5,6,0.88,0.04,20.62,18.56,0.44,18.15,0.73,13781.6042456846,137.816042456846,155.724341759148,2756.32084913691
"Bootstrap082","hospital/clinic/care centre",28.5,26.5,0,3,0.88,0,12,12,0,10.56,0,5621.5793879682,197.248399577832,212.135071244083,Inf
"Bootstrap082","other",57,15,1,1,0.87,0.04,9.67,8.44,1,8.41,0.34,1789.45367395227,31.3939241044257,119.296911596818,1789.45367395227
"Bootstrap083","commercial",20,19,1,3,0.95,0.05,13,11,0.2,12.35,0.62,5998.42379977819,299.92118998891,315.7065157778,5998.42379977819
"Bootstrap083","education",598,447.5,5,9,0.8,0.02,59.23,45.99,0.92,47.38,0.95,35096.3034732098,58.6894706909864,78.4274937948823,7019.26069464197
"Bootstrap083","factory/workplace",108,101.5,8,5,0.84,0.07,21.96,18.79,1.65,18.45,1.29,11753.0177606996,108.824238524996,115.793278430538,1469.12722008745
"Bootstrap083","hospital/clinic/care centre",30.5,27.5,1,2,0.89,0.03,12.5,11.33,0.38,11.12,0.33,3844.8521371177,126.060725807138,139.812804986098,3844.8521371177
"Bootstrap083","other",56,40,1,2,0.9,0.05,21.75,14.75,0.75,19.58,0.98,4764.93492069755,85.0881235838849,119.123373017439,4764.93492069755
"Bootstrap084","commercial",18,14,0,3,0.84,0,9,7,0,7.56,0,5178.96968839656,287.720538244253,369.92640631404,Inf
"Bootstrap084","education",446.5,381.5,6,9,0.8,0.02,31.62,25.52,0.68,25.3,0.51,24928.1118130252,55.8300376551517,65.3423638611408,4154.68530217087
"Bootstrap084","factory/workplace",67.5,51.5,2,3.5,0.84,0.06,17.05,15,1.14,14.32,0.86,7411.82988516938,109.804887187695,143.919026896493,3705.91494258469
"Bootstrap084","hospital/clinic/care centre",58,36,0,3,0.85,0,13,12,0,11.05,0,5698.20733986256,98.2449541355614,158.283537218404,Inf
"Bootstrap084","other",198,153.5,9,4,0.84,0.06,63.75,34,2.5,53.55,3.21,17374.0361902301,87.7476575264148,113.185903519415,1930.44846558113
"Bootstrap085","commercial",26,19,1,4,0.92,0.05,8.33,8,0.12,7.66,0.38,7013.86831387493,269.764165918267,369.150963888154,7013.86831387493
"Bootstrap085","education",332,250.5,5,7,0.78,0.02,39,32.5,0.65,30.42,0.61,21240.8867352027,63.9785745036226,84.7939590227653,4248.17734704054
"Bootstrap085","factory/workplace",103.5,93.5,7,5,0.89,0.07,19.76,18.43,1.57,17.59,1.23,11503.2960031897,111.142956552557,123.02990377743,1643.32800045567
"Bootstrap085","hospital/clinic/care centre",40,40,0.5,3,0.87,0.01,13.33,13.33,0.25,11.6,0.12,5800.60547101563,145.015136775391,145.015136775391,11601.2109420313
"Bootstrap085","other",125.5,104,2,3,0.84,0.05,32.11,20.25,1.21,26.97,1.35,8707.58783160125,69.3831699729183,83.7268060730889,4353.79391580062
"Bootstrap086","commercial",26,22,1,3,0.85,0.08,13,12,0.67,11.05,0.88,5867.77625850256,225.683702250099,266.717102659207,5867.77625850256
"Bootstrap086","education",743,473,9,7,0.82,0.03,117.46,90.19,1.92,96.32,2.89,45201.322608534,60.8362350047564,95.5630499123341,5022.369178726
"Bootstrap086","factory/workplace",129.5,112,5,5,0.87,0.09,18.4,16.67,1.5,16.01,1.44,11185.3419195519,86.3732966760765,99.8691242817135,2237.06838391038
"Bootstrap086","hospital/clinic/care centre",27,14,0,3,0.88,0,9.33,8.33,0,8.21,0,5272.14843511698,195.264756856184,376.582031079784,Inf
"Bootstrap086","other",53,34.5,1.5,1,0.83,0.06,36,17.57,1,29.88,1.79,3076.67792180368,58.0505268264846,89.1790701972082,2051.11861453579
"Bootstrap087","commercial",23,18,1,3,0.92,0.06,13,11,0.5,11.96,0.72,5963.46876036151,259.2812504505,331.303820020084,5963.46876036151
"Bootstrap087","education",820,661,12,12,0.83,0.04,68.33,55.08,1,56.71,2.27,53310.729410254,65.0130846466513,80.6516329958458,4442.56078418784
"Bootstrap087","factory/workplace",69,57,4,4.5,0.79,0.06,17.65,13.2,0.73,13.94,0.84,9452.1140639957,136.987160347764,165.82656252624,2363.02851599892
"Bootstrap087","hospital/clinic/care centre",30,26,1,3,0.84,0.01,15,12,0.33,12.6,0.13,5955.76400212722,198.525466737574,229.067846235662,5955.76400212722
"Bootstrap087","other",110,98.5,2.5,3,0.91,0.06,13.33,12.12,1.12,12.13,0.73,5991.83690696062,54.4712446087329,60.8308315427474,2396.73476278425
"Bootstrap088","commercial",20.5,17,0.5,2.5,0.83,0.02,10,8.38,0.12,8.3,0.17,4435.92866426609,216.386764110541,260.936980250947,8871.85732853219
"Bootstrap088","education",793,683.5,10.5,8,0.83,0.02,83.4,67.03,1.19,69.22,1.38,40063.0110233815,50.5208209626501,58.614500399973,3815.52485936967
"Bootstrap088","factory/workplace",123.5,99,8,5.5,0.83,0.07,18.12,15.12,1.38,15.04,1.05,11914.4847560488,96.473560777723,120.34833086918,1489.3105945061
"Bootstrap088","hospital/clinic/care centre",27,24,1,2.5,0.82,0.05,12.5,11.5,0.5,10.25,0.51,4734.16750237379,175.339537124955,197.256979265575,4734.16750237379
"Bootstrap088","other",77.5,61,3.5,2,0.88,0.05,38.82,18.05,0.77,34.16,1.71,6555.7765438052,84.5906650813574,107.471746619757,1873.07901251577
"Bootstrap089","commercial",13,12,1,2,0.89,0.07,13,11,0.5,11.57,0.81,3951.05786760988,303.927528277683,329.254822300823,3951.05786760988
"Bootstrap089","education",329,276,3,10,0.76,0.04,36.56,30.67,0.5,27.79,1.11,29377.2566384983,89.2925733692957,106.439335646733,9792.41887949942
"Bootstrap089","factory/workplace",103,92,4,7.5,0.88,0.07,14.49,12.35,0.88,12.75,0.89,15296.8258175015,148.512872014577,166.269845842407,3824.20645437537
"Bootstrap089","hospital/clinic/care centre",40,38,1,3,0.9,0.01,10.5,9.5,0.25,9.45,0.09,5471.84104866907,136.796026216727,143.995817070239,5471.84104866907
"Bootstrap089","other",202,155,4,4,0.82,0.04,20.2,15.5,1.8,16.56,0.66,8870.23416538957,43.9120503237107,57.2273171960617,2217.55854134739
"Bootstrap090","commercial",39,36,3,4,0.92,0.08,13,11,0.5,11.96,0.96,8012.95310544201,205.460336036975,222.582030706722,2670.98436848067
"Bootstrap090","education",302,224.5,3.5,6.5,0.75,0.02,42.95,31.94,0.65,32.21,0.64,20348.1818153427,67.3780854812671,90.6377809146667,5813.76623295505
"Bootstrap090","factory/workplace",101,92.5,6,4,0.8,0.08,24.49,21.26,1.6,19.59,1.57,9714.36157676658,96.1817977897682,105.020125154233,1619.06026279443
"Bootstrap090","hospital/clinic/care centre",34.5,24,0,2,0.93,0,12,12,0,11.16,0,3803.33419168822,110.241570773572,158.472257987009,Inf
"Bootstrap090","other",104,90,4,2,0.89,0.07,57,15,2,50.73,3.55,8431.05601653434,81.0678463128302,93.6784001837149,2107.76400413358
"Bootstrap091","commercial",13,11,0,2,0.88,0,13,11,0,11.44,0,3834.95438305284,294.996491004064,348.632216641167,Inf
"Bootstrap091","education",477,428.5,8,8,0.81,0.02,63.46,53.24,1.04,51.4,1.03,32824.1738458449,68.8137816474736,76.6025060579811,4103.02173073061
"Bootstrap091","factory/workplace",99.5,75.5,4,5.5,0.9,0.12,15.62,13.5,1.1,14.06,1.69,11851.81576231,119.113726254372,156.977692216026,2962.9539405775
"Bootstrap091","hospital/clinic/care centre",35,16,2,3,0.77,0.04,11.67,5.33,0.5,8.99,0.36,5469.8561649961,156.281604714174,341.866010312256,2734.92808249805
"Bootstrap091","other",47.5,42.5,2,1.5,0.81,0.06,30,15.5,1,24.3,1.46,3983.13617493633,83.8554984197123,93.7208511749726,1991.56808746817
"Bootstrap092","commercial",49,34,0,6,0.9,0,8,8,0,7.2,0,10240.8329628155,208.996591077868,301.200969494574,Inf
"Bootstrap092","education",392,314,4.5,5,0.78,0.03,38.93,30.27,0.62,30.37,0.91,15255.8298807642,38.9179333692965,48.5854454801408,3390.1844179476
"Bootstrap092","factory/workplace",83.5,71.5,6,5.5,0.83,0.07,12.16,10.11,0.98,10.09,0.71,10439.7398062827,125.026824027338,146.010346941017,1739.95663438046
"Bootstrap092","hospital/clinic/care centre",24,24,0,2,0.94,0,13.5,12,0,12.69,0,3953.65148819758,164.735478674899,164.735478674899,Inf
"Bootstrap092","other",98,98,1,3,0.87,0.04,57,49,1,49.59,1.98,12185.5560494196,124.342408667547,124.342408667547,12185.5560494196
"Bootstrap093","commercial",28,27,0.5,3.5,0.96,0.02,10.5,9.5,0.12,10.08,0.2,6510.73518438165,232.526256585059,241.138340162283,13021.4703687633
"Bootstrap093","education",623,561,6,8,0.83,0.02,48.29,35.86,0.5,40.08,0.8,28165.0849361008,45.2088040707878,50.2051424885932,4694.18082268347
"Bootstrap093","factory/workplace",132,95,6,5,0.86,0.08,22,17.4,1.2,18.92,1.51,11933.1500723806,90.4026520634894,125.612106025059,1988.85834539677
"Bootstrap093","hospital/clinic/care centre",49.5,28.5,0,2.5,0.91,0,12.25,12,0,11.15,0,4754.77994946015,96.0561605951546,166.834384191584,Inf
"Bootstrap093","other",122.5,103,3.5,2.5,0.86,0.06,45.83,24.17,1.5,39.41,2.36,8957.03473147394,73.118650869175,86.9615022473198,2559.15278042113
"Bootstrap094","commercial",66,50,3,5,0.76,0.06,16.5,12.5,0.75,12.54,0.75,10132.7348731771,153.526285957229,202.654697463543,3377.57829105905
"Bootstrap094","education",674.5,607,9.5,7,0.87,0.02,134.57,112.79,1.93,117.08,2.34,58538.683124689,86.7882626014663,96.4393461691747,6161.96664470411
"Bootstrap094","factory/workplace",91.5,67,3,5.5,0.79,0.07,15.42,12.17,0.83,12.18,0.85,11072.7409958687,121.013562796379,165.264790983114,3690.91366528956
"Bootstrap094","hospital/clinic/care centre",39,33,1,3,0.85,0.01,13,11,0.25,11.05,0.11,5719.40345469256,146.651370633143,173.315256202805,5719.40345469256
"Bootstrap094","other",57,49,1,2,0.75,0.03,49,19.7,0.5,36.75,1.1,6775.17196140304,118.862665989527,138.268815538838,6775.17196140304
"Bootstrap095","commercial",16,14,2,1,0.88,0.04,13,11,0.5,11.44,0.46,1947.02329098642,121.688955686651,139.073092213316,973.511645493209
"Bootstrap095","education",695.5,572,13,9.5,0.81,0.03,59.42,47.22,0.95,48.13,1.44,37680.417683919,54.1774517382014,65.8748560907676,2898.49366799377
"Bootstrap095","factory/workplace",66.5,48.5,4,4,0.83,0.09,14.91,11.9,1.07,12.38,1.11,8150.99877356601,122.571410128812,168.061830382804,2037.7496933915
"Bootstrap095","hospital/clinic/care centre",24,24,0,2,0.8,0,13,12,0,10.4,0,3738.5557435565,155.773155981521,155.773155981521,Inf
"Bootstrap095","other",186,141,3,4,0.76,0.04,39.4,15.67,1,29.94,1.2,12204.7839089981,65.6171177903122,86.5587511276458,4068.26130299935
"Bootstrap096","commercial",18,12,1,4,0.92,0.08,8,8,0.25,7.36,0.59,7008.46743141537,389.359301745298,584.038952617948,7008.46743141537
"Bootstrap096","education",706,531,13,9.5,0.82,0.04,100.81,78.69,2.17,82.66,3.31,55138.5108597221,78.0998737389832,103.839003502302,4241.42391228632
"Bootstrap096","factory/workplace",76.5,59,2.5,3.5,0.84,0.09,17.2,14.3,1.5,14.45,1.3,7533.31980186801,98.4747686518694,127.683386472339,3013.3279207472
"Bootstrap096","hospital/clinic/care centre",46,24,1,4,0.78,0.04,20,17.5,0.25,15.6,0.62,8679.72385755933,188.689649077377,361.655160731639,8679.72385755933
"Bootstrap096","other",74,30,1,2,0.43,0.01,9,9,0.06,3.87,0.04,3115.75512279807,42.1047989567307,103.858504093269,3115.75512279807
"Bootstrap097","commercial",59,46,2.5,2,0.82,0.06,15.5,12.25,0.67,12.71,0.76,4064.46932070831,68.8893105204799,88.3580287110503,1625.78772828333
"Bootstrap097","education",1056,767,18,12,0.86,0.04,62.12,45.12,1.33,53.42,2.14,51169.6675937561,48.4561246152993,66.7140385837758,2842.75931076423
"Bootstrap097","factory/workplace",141.5,131.5,4.5,4.5,0.91,0.04,26.79,25.56,1.33,24.38,0.98,11786.4268747516,83.2963030017777,89.6306226216848,2619.20597216701
"Bootstrap097","hospital/clinic/care centre",13,11,1,2,0.92,0.03,6.5,6.5,0.62,5.98,0.18,3315.15093530569,255.01161040813,301.377357755063,3315.15093530569
"Bootstrap097","other",125,96,3,3.5,0.78,0.03,29.94,16.56,1.69,23.35,0.7,8968.43708512239,71.7474966809791,93.4212196366916,2989.47902837413
"Bootstrap098","commercial",29.5,20,1.5,4,0.89,0.04,7.9,6.4,0.3,7.03,0.28,6866.51202219496,232.763119396439,343.325601109748,4577.67468146331
"Bootstrap098","education",521.5,454,14,8.5,0.87,0.03,46.72,39.15,1.17,40.65,1.22,30341.4389825187,58.1810910498921,66.8313633976183,2167.24564160848
"Bootstrap098","factory/workplace",61.5,46,3,4,0.78,0.07,12.3,10,1.2,9.59,0.67,7491.15681647725,121.807427910199,162.85123514081,2497.05227215908
"Bootstrap098","hospital/clinic/care centre",46,44,0,2,0.82,0,13.83,13.33,0,11.34,0,3830.38865364644,83.2693185575313,87.0542875828736,Inf
"Bootstrap098","other",271,209.5,12.5,6,0.77,0.03,46.4,36.05,2.02,35.73,1.07,19986.1195588094,73.7495186671933,95.3991387055341,1598.88956470475
"Bootstrap099","commercial",22.5,19,0,1.5,0.94,0,10.5,9.5,0,9.87,0,2756.44705129698,122.508757835421,145.076160594578,Inf
"Bootstrap099","education",789,725,11,9,0.78,0.04,32.88,30.21,0.78,25.65,1.03,25406.8298381487,32.2013052448019,35.0439032250327,2309.71180346806
"Bootstrap099","factory/workplace",79,66.5,7.5,3.5,0.8,0.04,18.95,15.55,1.1,15.16,0.61,7510.72565057068,95.0724765895022,112.943242865724,1001.43008674276
"Bootstrap099","hospital/clinic/care centre",30,20,1,2,0.87,0.02,10.33,9,0.33,8.99,0.18,3615.85434889378,120.528478296459,180.792717444689,3615.85434889378
"Bootstrap099","other",92,88,1,2,0.88,0.04,49,17.25,0.75,43.12,1.72,7445.2596355581,80.9267351691098,84.6052231313421,7445.2596355581
"Bootstrap100","commercial",68,52.5,4.5,4.5,0.92,0.1,13.38,10.69,0.75,12.31,1.23,9170.45168503856,134.859583603508,174.675270191211,2037.87815223079
"Bootstrap100","education",692,526.5,11.5,8,0.79,0.03,59.71,43.98,0.95,47.17,1.42,31371.241092656,45.3341634286936,59.5845034998214,2727.93400805704
"Bootstrap100","factory/workplace",50,44,4,7,0.87,0.06,15.33,11,0.57,13.34,0.8,14444.6391653486,288.892783306972,328.287253757923,3611.15979133715
"Bootstrap100","hospital/clinic/care centre",36,32,0,4,0.79,0,9,8,0,7.11,0,6821.87101829794,189.496417174943,213.183469321811,Inf
"Bootstrap100","other",110,102,2,6,0.93,0.04,27.5,25.5,1.43,25.58,1.02,16823.1068861941,152.937335329037,164.932420452883,8411.55344309703
